has_link,words_count_cat,Email Text Raw,imperative_verbs_count,clause_density,pronoun_density,urgency_markers_count,domain_dot_high,has_suspicious_tags
1,bajo,"URL: http://diveintomark.org/archives/2002/10/05.html#perl_programmers_are_so_cute
Date: 2002-10-05T21:33:22-05:00_Ian Hickson_: #include web-log.txt[1]. â€œI used some of Perl's niftier 
features, such as using method lookup instead of a switch statement for the 
preprocessing instruction dispatching, and exceptions instead of passing error 
codes back and forth.â€ He he. Perl programmers are so cute when they 
imitate Python programmers.[1] http://ln.hixie.ch/?start=1033841933&count=1
",0,0.375,0.038461538461538464,0,0,0
0,bajo,re : marketing service we canpromote your service / product : - we will supply the email list of your clients according to order - we can send out targeted emails according to your order - direct mailing server ( cheap ! ) - offshore web hosting more information waiting for your prompt reply . janson sales dept sales @ marketingpromote . com just no : liyou @ hotmail . com ? subject = bruceg @ em . ca,0,0.16326530612244897,0.0379746835443038,0,0,0
1,medio,"SUBSTANTIAL MONTHLY INCOME MAKERS VOUCHER
Income Transfer Systems/Distribution Center
************************************************************
Pending Income Amount:  up to $21,000.00Action:http://www.hotresponders.com/cgi-bin/varpro/vartrack.cgi?t=wendy7172:1
************************************************************
Good News!  You have made the Substancial Income Makers list.  This means you get the entire system and get the opportunity to make up to $21,000.00 a month.To receive this system, follow this link!  
       http://www.hotresponders.com/cgi-bin/varpro/vartrack.cgi?t=wendy7172:1Get ready, you will immediately receive all the information needed to make a substantial monthly income.
What are you waiting for!!  http://www.hotresponders.com/cgi-bin/varpro/vartrack.cgi?t=wendy7172:1You are receiving this email due to having requested info on internet businesses.  If you are not longer looking for one, please click the remove link below. 
Click on the link below to remove yourself
http://www.hotresponders.com/cgi-bin/varpro/r.cgi?id=wendy7172&a=ilug@linux.ieAOL Users
 Remove Me-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",2,0.09876543209876543,0.01718213058419244,1,1,0
1,bajo,"Keep your fingers crossed...Exhausted Britney 'wants to quit music'http://www.thisislondon.com/dynamic/news/story.html?in_review_id=661754&in_review_text_id=632865
http://xent.com/mailman/listinfo/fork
",0,2.0,0.0,0,0,0
1,largo,"literature , philology , and computers apologies for cross-posting - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - literature , philology and computers an international seminar university of edinburgh school of european languages and cultures ( italian ) 7 - 9 september 1998 < http : / / www . ed . ac . uk / ~ esit04 / seminar . htm > the seminar is running back-to - back with drh98 in glasgow ( http : / / drh98 . hatii . arts . gla . ac . uk / ) , and offers an excellent opportunity to flavour the best of the european school of humanities computing ( see programme below ) combined with a visit to scotland 's historic capital city . conference fees : 35 per person ( academic ) / 25 ( associated institutions ) / 15 ( post-graduate ) . this includes a buffet lunch on 8 september . venue : edinburgh university , adam ferguson building , george square . for further details please contact either domenico fiormonte at domenico . fiormonte @ ed . ac . uk . or dr anna middleton at anna . middleton @ ed . ac . uk ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ seminar programme ( provisional ) monday 7 september 1998 1pm - 2pm registration in room g . 10 , adam ferguson building , george square , edinburgh 2pm opening remarks by prof . sir stewart sutherland , principal of the university of edinburgh 2 . 15pm - 5pm session 1 - the new electronic textuality willard mccarty ( king 's college london , u . k . ) , "" what is humanities computing ? "" lou burnard ( university of oxford , u . k . ) , "" hermeneutical implications of text encoding "" . fabio ciotti ( university of rome , italy ) , "" text encoding as a theoretic language for literary text analysis . "" tuesday 8 september 9 . 30 am - 12 . 30 am session 2a - philology and computers antonio zampolli , ( university of pisa , cnr , italy ) , "" towards the consensual standard for natural language processing "" . francisco marcos - marin ( universidad autonoma , madrid , spain ) wher is electronic philology going ? present and future of a discipline . "" allen renear ( brown university , usa ) , "" text ontology and edition philology - - facing the hard questions . "" claire warwick ( university of oxford , u . k . ) , "" ' reports of my death have been greatly exaggerated . ' scholarly editing in the digital age "" . 2 . 00pm - 5 . 30pm session 2b - philology and computers david robey ( manchester university , u . k . ) , "" problems of computer-based stylistics : the structure of sounds in the divine comedy . "" mirko tavoni ( university of pisa , italy ) , "" the italian library online : the cibit project . "" massimo guerrieri ( university of rome , italy ) , "" towards a new edition of eugenio montale 's i mottetti : electronic variants and statistical analysis . "" francesca coraggio ( university of rome , italy ) , "" computer - based analysis of semantic patterns in antonio tabucchi 's notturno indiano . "" wednesday 9 september 9 . 30am - 12 . 30pm session 3 - hypertext and web projects giuseppe gigliozzi ( university of rome , italy ) "" researching and teaching italian literature in the digital era : the crilet project "" . federico pellizzi ( university of bologna , italy ) , "" hypertext as a critical discourse . "" elisabeth burr ( university of duisburg , germany ) , "" teaching romance linguistics with on - line french , italian and spanish corpora . "" lars erik holmquist and staffan bjork ( viktoria institute , sweden ) , "" showing overview and detail in digital variants : the focus + context browser . "" licia calvi , ( university of antwerp , belgium ) , "" the post - modern web : an experimental setting . """,0,0.012231404958677685,0.0012674271229404308,0,0,0
0,bajo,fwd : [ sneakier ] 81 % - off vicodin . alleviating plummeting carbonate pear seacoast skiff respirator petticoats losers sector outgrowing insinuates partiality grilled mavis mclean insulted unify heifer covenant connectivity ito dobbin freeing incomplete scan fujitsu spreads swedes antiquity quenching replaced grievances fret continuously agilely stuttgart pixel diverts depleting factorizations - - phone : 872 - 775 - 3698 mobile : 365 - 983 - 3062 email : psychedelic @ speedy . net . pe,0,0.1875,0.0,0,0,0
0,medio,"petrochem desk i had a chance to speak with christian lebroc this morning with regard to curve building for petrochemicals . as it turns out , christian left rac in april and joined the petrochem desk as a trader . previous efforts at construction of a forward curve by the group have focused on intuition or swags . unfortunately , the group had a rough p & l year with at least some of the blame directed toward the forward curve or lack thereof . when asked about the fundamentals group , christian indicated that they ' d only been around about 3 - 4 months and are not yet well - suited to curve building . john nowlan is indeed the head of the group . from a timing perspective , i told christian that it would probably take at least 6 - 8 weeks to develop a curve , especially considering the need to understand the key market drivers / fundamentals . as was suggested yesterday during our meeting , a strong relationship between petrochemicals and a nymex component ( e . g . , crude oil ) would provide a great beginning point - - we could then potentially strengthen / augment this relationship with other key factors ( e . g . , supply and demand terms ) borne out of our market research . nelson",0,0.09467455621301776,0.02608695652173913,0,0,0
1,largo,"
How is this any different from attaching an Infobot or A.L.I.C.E
through licq's console-hook?  People have been doing that for years,
and for over a decade in IRC and the MUDs.... and the one thing I think we've learned in all that time is that,
as a help-desk, it doesn't work.  People just don't like talking to
robots, especially when the robots, once confused, become imbeciles.
I think the humans may feel cheated, deceived and tricked when they
discover, as with the Seattle answer, that they are talking to a
machine; there's no real intelligence behind that simulated-friendly
and therefore empty 'thx'.AIML is clever and cute, but for /practical/ applications as a first
line of technical support?  It's been tried over and over, and while I
/also/ think that it /should/ work, for the most part, people won't
use it.  What's worse, as we make the NL processing more and more
clever, it only means it fails more dramatically; ALICE doesn't just
stumble a bit, it starts to drool.  And ALICE is the best we have.Like a Dalek: All very impressive when things are going well, but all
it takes to betray the chicken-brain inside is a towel over it's
ill-placed eye, or a spin off the metal surface ;)In all the prolog-based NL database query systems of the 1980's and
other later chatterbot helpdesk projects like Shallow Red, even
simpler tries like Ask Jeeves, people very quickly know they're
talking to a robot, and the queries anneal to short, truncated and
terse database-like verb-noun or just noun-keyword requests.  People are just too quick to adapt, and too impatient to forgive a
clunky interface, and for now, especially when the /average/ computer
user still can't type more than maybe 5-10wpm, NL is a painfully slow
clunky interface.Put it this way: Would you login, wake the bot and ask for the Seattle
weather, or would you do as we /all/ do and just click the weather
icon sitting there on your desktop?Just for fun, here's an interesting conversation between Shallow Red,
ALICE and Eliza as they decide to play the Turing Game:http://www.botspot.com/best/12-09-97.htm-- 
Gary Lawrence Murphy - garym@teledyn.com - TeleDynamics Communications
 - blog: http://www.auracom.com/~teledyn - biz: http://teledyn.com/ -
  ""Computers are useless. They can only give you answers."" (Picasso)
",1,0.43,0.054945054945054944,0,0,0
1,medio,"Gary Lawrence Murphy wrote>>>>>>""R"" == Russell Turpin  writes:
>>>>>>
>
>    R> ... spam is the result of government. The government is
>    R> ineffective at preventing spam, but it DOES prevent individuals
>    R> and ISPs from taking retribution against spammers.
>
>I don't understand this assertion.  Can you explain?
>...
>So where does government come in to foster this?
>
The government prevents me from hunting them down and flossing with 
their sinew after I'm done with them. Sometimes I wish for a return to 
the common sense laws of the old west... ""You used my inbox without my 
permission varmit, and now yer gonna pay!""
Eliashttp://xent.com/mailman/listinfo/fork
",0,0.125,0.04081632653061224,0,0,0
1,bajo,"Of course, everyone knows that Owlman is a work of fuggin` geniusJ
> Hey, I met the wizard bloke from Owlman, who wants to touch me!!
> 
> Dave------------------------ Yahoo! Groups Sponsor ---------------------~-->
4 DVDs Free +s&p Join Now
http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/ ",1,0.1875,0.0072992700729927005,0,0,0
1,medio,"super vkiagra generic c / i / a / lis , at cheap prices . most places charge $ 20 , we charge $ 5 . quite a difference . c / i / a / l / is is known as a super - v?a / gra or weekend - v?a / gra because its effects start sooner and last much longer . shipped worldwide . your easy - to - use solution is here : http : / / 999 - best . com / cs / ? sashok - - - - - the link below is for those who hate spam . . . http : / / 999 - best . com / rm . php ? sashok - = = -",0,0.025510204081632654,0.022900763358778626,0,0,0
0,medio,"perfect logo charset = koi 8 - r "" > thinking of breathing new life into your business ? start from revamping its front - end - logo and visuai identity . loqodentity offers creative custom design of loqos , stationery and web - sites . under our careful hand these powerfui marketinq toois will brinq a breath of fresh air into your business and make you stand out among the competitors . you are just a click away from your future success . ciick here to see the sampies of our artwork , check our prices and hot offers",1,0.2222222222222222,0.02,0,0,0
0,medio,"undelivered mail returned to sender this is the postfix program at host mx 6 . go 2 . pl . i ' m sorry to have to inform you that your message could not be be delivered to one or more recipients . it ' s attached below . for further assistance , please send mail to if you do so , please include this problem report . you can delete your own text from the attached returned message . the postfix program : unknown user : "" zdjeco """,0,0.09375,0.05555555555555555,0,0,0
0,medio,"hpl deal downloads - - - - - - - - - - - - - - - - - - - - - - forwarded by david baumbach / hou / ect on 02 / 26 / 2001 03 : 17 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - from : tommy yanowski / enron @ enronxgate on 02 / 26 / 2001 03 : 11 pm to : thomas a martin / hou / ect @ ect , brian redmond / hou / ect @ ect cc : david baumbach / hou / ect @ ect , bob m hall / na / enron @ enron , george weissman / hou / ect @ ect , heather a johnson / enron @ enronxgate subject : hpl deal downloads i ' ve attached two files with hpl deal information . the file named hpl deals with 3 rd parties contain all hplc deals and ena deals on hpl . i plan to send this file to aep by tueday morning unless i hear of any objection . the second file named ena texas offsystem deals contains deals that i ' m not sure if they are a part of the sale or not . i am asking david baumbach to review this file to let me know what needs to be excluded . i will hold off on sending the second file until their is consensus on the content . - tommy",2,0.12244897959183673,0.026615969581749048,0,0,0
0,medio,"iafe update dear iafe member : i would like to take this opportunity to wish you a happy new year . 2001 marks the 10 anniversary of the iafe and we will be celebrating with a winter gala at the yale club ballroom on february 8 th . the black tie event will begin with cocktails at 6 : 00 and a sit down dinner at 7 : 30 . there will be dancing and festivities including war stories by iafe senior fellows , a silent auction , and a financial engineering retrospective , to name a few . a special award will be presented to myron scholes for his work on the black - scholes model . for more information and to register for the event please go to . we are pleased to report that we had a very exciting and productive year with dozens of activities around the world . as we enter our 10 th year of operations , the iafe has additional membership options available to you . please take a moment to renew your membership , if you have not done so : . based on member requests , a premium membership is now being offered that includes the annual conference at a 30 % discount , the financial engineer of the year dinner , plus a subscription to the journal of derivatives ( jod ) . the full membership remains as in previous years . the new regular membership includes all full membership benefits except jod . membership is based on the calendar year january 1 - december 31 , 2001 . our website was recently updated , when you get a moment , please visit our web site . make sure to check the calendar for upcoming events regularly since we add to it frequently . > i hope to see you at an iafe event in 2001 . donna jacobus iafe office manager main @ iafe . org",2,0.05864197530864198,0.039755351681957186,0,0,0
1,medio,"PUBLIC ANNOUNCEMENT:The new domain names are finally available to the general public at discount prices. Now you can register one of the exciting new .BIZ or .INFO domain names, as well as the original .COM and .NET names for just $14.95. These brand new domain extensions were recently approved by ICANN and have the same rights as the original .COM and .NET domain names. The biggest benefit is of-course that the .BIZ and .INFO domain names are currently more available. i.e. it will be much easier to register an attractive and easy-to-remember domain name for the same price.  Visit: http://www.affordable-domains.com today for more info.
 
Register your domain name today for just $14.95 at: http://www.affordable-domains.com. Registration fees include full access to an easy-to-use control panel to manage your domain name in the future.
 
Sincerely,
 
Domain Administrator
Affordable Domains
To remove your email address from further promotional mailings from this company, click here:
http://www.centralremovalservice.com/cgi-bin/domain-remove.cgi
47
3425bIVX9-576TTPZ2202wRsT2-106BzwN7680xwac1-861Uzkc5802cqaK9-865syeF3453GTvsl72",1,0.19,0.0111731843575419,0,0,0
0,medio,"To be removed please click here or simply respond to this email. Your address will be removed and blocked from ever being added again. 
Please scroll down to the bottom of this email for more details.Tricams Live Cam GirlsALL THESE SHOWS ARE LIVE RIGHT NOW! Ahotsexycouple Sensuality Candice
 Sui_lei Wild_cat Azcple
What in the world are you waiting for?  Click now and tell any of these women what to do for you live on camera.  Don't be shy, just signup for free and tell them what you want and you will get.
CLICK HERE FOR THE FREE LIVE SHOW!
This is our central mailing for all of our affiliate sites.  If you have a question on how you got on, please email us and we will be glad to help.
The fastest way to get off our list is to click this link.  If you do not have access to it, please respond to this email. 
Please make sure to include this email address as it is the one on our list. zzzz@spamassassin.taint.org 
",4,0.09467455621301776,0.05235602094240838,0,0,0
1,medio,"Below is the result of your feedback form.  It was submitted by
 (reenspring@happyman.com) on Thursday, August 8, 2002 at 08:36:27
---------------------------------------------------------------------------message: - - - - - FREE FREE FREE! - - - - - Thats right free unlimited web cam feeds! - chat! - pictures! - videos! -   ALL FREE!!! YOU PAY NOTHING!!! NOT ONE CENT! - This is a limited time offer because these gitls can't work for free so hurry up and click this link! http://teensforfree.cjb.net  ---------------------------------------------------------------------------
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",2,0.05555555555555555,0.009852216748768473,0,0,0
0,bajo,"cheap online tablets here jacqueline morass regress diebold krakow gratis we ship quality medications overnight to your door ! simple , quick and affordable ! we deliver quality medications to your door ! stop getting brochures here leeway denigrate ulcerate berea elizabethan rob mulligatawny coachmen inheritance",0,0.3125,0.043478260869565216,0,0,0
0,largo,"a semiotic view of win and dos ? for your musement . . . definitely , a play of musement : subject : the software schism ( fwd ) thanks to nancy owens ( nowens @ csun . edu ) and harold goldwhite ( harold _ goldwhite @ qmbridge . calstate . edu ) i append extracts from a piece by umberto eco that was first posted on the internet in oct . 94 : "" . . . i am firmly of the opinion that the macintosh is catholic and that dos is protestant . indeed the mac is counterreformist and has been influenced by the methodical path of the jesuits . it tells the faithful how they must proceed step by step to reach-if not the kingdom of heaven - the moment in which their document is printed . it is catechistic ; the essence of revelation is dealt with via simple formulae and sumptuous icons . . . . . dos is protestant and even calvinistic . it allows free interpretation of scripture , demands difficult personal decisions , imposes a subtle hermeneutics upon the user , and takes for granted the idea that not all can reach salvation . to make the system work you need to interpret it yourself ; the user is closed within the loneliness of his own inner torment . . . . . with the passage to windows the dos universe has come to resemble more closely the counterreformist tolerance of the mac . it 's true : windows represents an anglican - style schism - - big ceremonies in the cathedral but with the possibility of returning to dos to fiddle with things . with windows you can still decide to allow women and gays to be priests if you want to . and what about the machine language that lies beneath both operating systems ? ah , that is the stuff of the old testament , talmudic and kabbalistic . "" alan c . harris , ph . d . telnos : main off : 818-885 - 2853 professor , communication / linguistics direct off : 818-885 - 2874 speech communication department california state university , northridge home : 818-366 - 3165 spch csun fax : 818-885 - 2663 northridge , ca 91330-8257 internet email : aharris @ huey . csun . edu",0,0.017531044558071585,0.027918781725888325,0,0,0
0,largo,"clickpaper . com confirming entity discussions over the last several days with legal and tax have resulted in a change to the legal entity we ' ll use for the "" trading "" portion of clickpaper . com activity . as long as our business model is a one to many model the decision is . . . . . . a . for click match activity clickpaper . com can still be used as planned . simply , we ' ll only be invoicing for transaction fees . b . for click trade activity the following will happen . 1 . physical trading that occurs at any north american hub developed by clickpaper . com , enron north america , corp . ( ena ) will be the confirming entity . i have asked legal to develop a simple recital statement for the physical confirmation to indicate that the transaction originated as a "" clickpaper . com on - line transaction "" . 2 . physical trading that occurs at any hub developed for the u . k . , latin america , or asia , has not yet been finalized for legal entity purposes . my desire is that we follow the legal entity structure used by eol on - line trading for hubs in similar countries . we ' ll work that out soon . strictly from an operational point of view the benefits are many but the most significant is a much simplified mid / back - office effort in order to support clickpaper on - line business . we no longer need to be concerned about setting up more portfolio / book i . d . ' s for risk books as on - line deals can go into the same risk books used today for pulp and paper . intercompany transactions between clickpaper . com and ena are now eliminated for on - line trades which simplifies the confirmation support as well as the downstream financial reporting / reconcilation activity that would be required by using clickpaper . com as the entity . if our one to many model is successful , we move to a many to many model . at that point , all of this changes . so for now , enjoy ! for now , jeff harbert",10,0.02146814404432133,0.020671834625323,0,0,0
1,largo,"Message-----Subject: please give generously> > > > > > > > Please give generously... > > > > URGENT - DUDLEY EARTHQUAKE APPEAL > > > > At 00:54 on Monday 23 September an earthquake measuring 4.8 on the > > > > Richter scale hit Dudley,UK causing untold disruption and distress - > > > > * Many were woken well before their giro arrived > > > > * Several priceless collections of mementos from the Balearics and > > > > Spanish costas were damaged > > > > * Three areas of historic and scientifically significant litter were > > > > disturbed > > > > * Thousands are confused and bewildered, trying to come to terms with > > > > the fact that something interesting has happened in Dudley > > > > One resident, Donna-Marie Dutton, a 17 year old mother-of-three said ""It > > > > was such a shock, little Chantal-Leanne came running into my bedroom > > > > crying. My youngest two, Tyler-Morgan and Megan-Storm slept through it. > > > > I was still shaking when I was watching Trisha the next morning."" > > > > Apparently though, looting did carry on as normal. > > > > The British Red Cross have so far managed to ship 4000 crates of Sunny > > > > Delight to the area to help the stricken masses. > > > > Rescue workers are still searching through the rubble and have found > > > > large quantities of personal belongings including benefit books and > > > > jewellery from Elizabeth Duke at Argos. > > > > HOW YOU CAN HELP > > > > * Â£2 buys chips, scraps and blue pop for a family of four > > > > * Â£10 can take a family to Stourport for the day, where children can > > > > play on an unspoiled canal bank among the national collection of > > > > stinging nettles > > > > * 22p buys a biro for filling in a spurious compensation claim > > > > PLEASE ACT NOW > > > > Simply email us by return with your credit card details and we'll do the > > > > rest! If you prefer to donate cash, there are collection points > > > > available at your local branches of Argos, Iceland and Clinton Cards. > > _________________________________________________________________ Join the world's largest e-mail service with MSN Hotmail. http://www.hotmail.com------------------------ Yahoo! Groups Sponsor ---------------------~--> Home Selling? Try Us! http://us.click.yahoo.com/QrPZMC/iTmEAA/MVfIAA/7gSolB/TM ---------------------------------------------------------------------~->To unsubscribe from this group, send an email to: forteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",1,0.1326530612244898,0.012544802867383513,1,0,0
0,medio,"re : dash request david , thanks . i cc you on my message to john sherriff . please , let me know what you think about my comments . vince david gorte 05 / 15 / 2000 10 : 58 am to : vince j kaminski / hou / ect @ ect cc : subject : re : dash request vince , i ' ll send you the dash that was done previously for the used lng tanker , the mystic lady ( now renamed as the hoegh galleon ) . the analysis used in this transaction was not detailed due the short time - frame we had to analyze this transaction as well as to enron ' s right to terminate this charter for convenience . we are presently working on the analysis for a second , new - build lng tanker . when this analysis has progressed far enough that we have a draft dash , i will forward it to you ( this may be later this week ) . regards , dave",0,0.109375,0.062146892655367235,0,0,0
1,medio,"commodity nola sapp , ' ; confidant , berenices , verse , kelley . * , c ' ' able filter will allow you to receive , ? all thechannels that you order with your remote control , want pay _ per views , * * * movies , sport events , special - events , | http : / / ntvnj . holdtiff . com / amite / cable / shanghai , squadron . } , screechy , introvert . charon , edify . ' ; , expiration , quicksand .",0,0.046875,0.021739130434782608,0,0,0
0,largo,"CNET Investor Dispatch
Quote LookupEnter symbol:Â· Symbol Lookup
Quotes delayed 20+ minutes
â€¢ My Portfolio
â€¢ Broker Reports
â€¢ IPOs
â€¢ Splits
â€¢ Messages
Â 
STIZ
3.5
45.77%
Â 
IIJI
4.75
35.71%
Â 
BOYD
4.24
35.03%
Â 
INPH
3.94
31.25%
Â 
EBSC
3.0
26.00%
Â 
NSIT
13.36
-43.72%
Â 
ITRI
14.82
-32.79%
Â 
GZBX
2.28
-25.49%
Â 
TTEK
10.4
-24.03%
Â 
GDYS
4.37
-23.20%
Live tech help NOW!
April's tech award
1 million open jobs
News.com: Top CIOs 
ZDNet: PeopleSoftJuly 18, 2002 DJIA8409.49 Â -132.99
 NASDAQ1356.95 Â -40.30
 S&P 500881.56 Â -24.48
 CNETÂ TECH982.84 Â -24.59Techs lose again with Seibel earnings miss, AOL questions
Siebel Systems fell short of Wall Street's earnings expectations and offered a worse-than-expected outlook, helping to depress technology shares Thursday.Despite a forecast from IBM in line with analyst expectations, investors seemed more focused on reports of a possible management shake-up at AOL Time Warner and on a Washington Post story questioning accounting methods at America Online. CNET's Tech index shed 24.59 points, or 2.45 percent, to close at 982.84. The tech-heavy Nasdaq composite index fell 40.30 points, or 2.88 percent, to close at 1,356.95.Amid news The Conference Board's index of leading economic indicators held steady in June, broader markts also headed south. The Dow Jones industrials dropped 133.0 points, or 1.56 percent, to close at 8,409.4. The S&P 500 slid 24.48 points, or 2.7 percent, to close at 881.56--another multi-year low.
AOL used unconventional business practices-Post 
America Online Inc. boosted its revenue figures through unconventional deals from 2000 to 2002, before and after its acquisition of Time Warner Inc., the Washington Post reported on Thursday.A chart printed in conjunction with the Post article shows a total of $270.1 million in unconventional deals.AOL TIME WARNER INC 12.45 -5.03% IBM posts sharp drop in quarterly profits 
International Business Machines Corp. on Wednesday said it eked out a second-quarter profit of just a few pennies a share as the world's largest computer maker took a $1.4 billion charge to exit money-losing businesses and cut jobs.But even without the big charge, earnings at IBM, which sells everything from computer software to microchips to computer services, fell sharply as corporations concerned about their own bottom lines cut back on technology spending.INTL BUSINESS MACHINES 72.05 1.92% Nokia sees slight rise in Q3 handset sales vs Q2 
Finnish telecom equipment maker Nokia said on Thursday it expected a slight rise in handset unit sales for both itself and the industry in the third quarter versus the April-June period.""it will be a reasonable quarter, but it will not represent such a dramatic growth as what might have been seen in some previous years,"" Chief Executive Jorma Ollila told a conference call following the firm's second-quarter result.NOKIA CORP ADS 13.33 -5.59% 
Also from CNET
Real-time stock quotes from CNET News.com Investor.30-day free trial!
J.P. Morgan stays cautious toward Qwest in tech notes 7/18/02 
Analyst Marc Crossman repeats a ""market performer"" rating on the telecom firm and further lowers his estimates on what he sees as continued deterioration of Qwest's local and long-distance businesses. Crossman says Qwest could violate a bank agreement by the end of this quarter if it doesn't close a significant asset sale. And he argues the firm faces a funding shortage next year that can't be satisfied by selling its eastern directories businesses alone.QWEST COMMUNICATIONS INTL INC 2.74 14.64% 
Visit the Brokerage Center
Dell: PC Market Slow and May Stay So 
The stumbling economy continues to dampen demand for personal computers and could do so for the rest of the year, Dell Computer Corp. Chief Operating Officer Kevin Rollins said on Thursday.Despite the slow market, No. 2 computer maker Dell is gaining market share, partly because of the recent merger of Hewlett Packard Co. and Compaq Computer Corp., Rollins told reporters after Dell's annual shareholder meeting here.DELL COMPUTER CORP 26.0500 -1.10% 
Visit the CEO Wealth MeterDigital photography starter kitThis guide to digital photos will show you the best products to take your images from snap to finish.
        â€¢ Panasonic's littlest Lumix
        â€¢ Minolta""s 4-megapixel Dimage F100Most popular products
Digital cameras
        1. Canon PowerShot G2
        2. Canon PowerShot S30
        3. Canon PowerShot S40
        4. Canon PowerShot A40
        5. Sony Cyber Shot DSC-F707
 See all most popular cameras
NEW!
CNET professional e-mail publishing for just $24.95/month.
            FREE for 30 days. Click
            here!
 The e-mail address for your
        subscription isÂ qqqqqqqqqq-zdnet@spamassassin.taint.orgUnsubscribeÂ |Â Manage My SubscriptionsÂ |Â FAQÂ |Â Advertise
Please send any questions, comments, or concerns toÂ dispatchfeedback@news.com.
Price comparisons |
Product reviews |
Tech news |
Downloads |
All CNET services        Copyright 2002 CNET Networks, Inc. All rights reserved.          
.",2,0.10243055555555557,0.009302325581395349,0,0,0
0,bajo,milfs that like to f - ck ! ! ! milf hunter do you know where your mom is ? more sample pics more sample movies list of milfs click here to enlarge your penis 3 - 4 inches naturally ! ! click here to be removed,2,0.04081632653061224,0.02127659574468085,0,0,0
0,bajo,"fw : cheaper \ / iagra , cialis , ambien , soma and other drugs despicable banal adapters creed manufacturing perseid gertrude dysentery omens iliadize gayest mucker philosophy semi oligarchy byers snoop cubed harmonize foundation vaunted electrocution elapse merge moulding",0,1.0,0.0,0,0,0
0,largo,"obtain a better job we can give you a real , verifiable d - egree if only you had a universit . y deg . ree then you would have got that better job . does this sound like you ? get your masters now no need to finish school the first but what you get is only the program . you only download the object and not the collective that a quasi - object would bring with it . if we look at this from a non - modern perspective that if the computer took the man ' s role would it have any influence on the test and in case it had objects people could relate to and play with and that collectives sustain the different paths . the collective has to be open for different ways to become affected turing on the other hand argued from a theoretical point of view by developing an algorithmic method - a method that as in the case with boyle involved interaction of humans and non - humans and mobilizing a particular actant or to be precise he succeed in creating a vacuum in the closed collective he was part of but what you get is only the program . you only download the object and not the collective that a quasi - object would bring with it . if we look at this from a non - modern perspective "" when i was at sherbro , one mr . cummerbus , whom i shall have occasion hereafter to mention , made me a present of one of these strange animals , which are called by the natives boggoe : it was a she - cub , of six months ' age , but even then larger than a baboon . i gave it in charge to one of the slaves , who knew how to feed and nurse it , being a very tender sort of animal ; but whenever i went off the deck the sailors began to teaze it ? some loved to see its tears and hear it cry ; others [ 17 ] hated its snotty nose ; one who hurt it , being checked by the negro that took care of it , told the slave he was very fond of his country - woman , and asked him if he should not like her for a wife ? to which the slave very readily replied , ' no , this no my wife ; this a white woman ? this fit wife for you . ' this unlucky wit of the negro ' s , i fancy , hastened its death , for next morning it was found dead under the windlass . "" as a universal without totality fieldl 0",2,0.08650519031141869,0.0728051391862955,0,0,0
1,bajo,"On Mon, 26 Aug 2002, Jim Whitehead wrote:
--]a sledgehammer)? We hadn't done anything unusual to the toilet in the recent
--]past -- just normal use. I've *never* heard of this happening to anyone I
--]know. The guts, yeah, they fail all the time. But the storage bowl -- never.
--]Do you have any Tesla nuts inthe hood? Them hooligans and thier beams..http://xent.com/mailman/listinfo/fork",0,0.10204081632653061,0.054945054945054944,0,0,0
1,medio,"
cwg-dated-1033065967.2dc492@DeepEddy.Com said:
> From:  Chris Garrigues 
> Date:  Wed, 28 Aug 2002 11:07:01 -0500 >
> Here's a fix that I think will make a real difference.
> 
> Ftoc_ShowSequences needs to be able to be called with an optional
> list of msgids 
> to update and if it's called that way it only removes or adds tags
> for those 
> messages.  Then in places like MsgChange, we only update the
> messages which have
> changed.
> 
> Also, a separate Ftoc_ShowSequence function which only updates the
> display of 
> one sequence should be written which also takes an optional list of
> msgids.
>   
> In a place like MsgChange, it would only need to update the cur
> sequence.
> 
> If nobody else gets to it, I'll do this when I get back.> I just checked this in.  Let me know if it helps.> Chris Congratulations Chris, you just made the hall of fame!! Speed is much better now. I haven't done any tests, but I'd say that latency dropped 2-3 times and we're back in good shape again.Well done!/Anders_______________________________________________
Exmh-workers mailing list
Exmh-workers@redhat.com
https://listman.redhat.com/mailman/listinfo/exmh-workers
",4,0.1111111111111111,0.06167400881057269,0,0,0
